date_time,weather_Clear,weather_Clouds,weather_Drizzle,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Smoke,weather_Snow,weather_Squall,weather_Thunderstorm,holiday,temp,rain_1h,snow_1h,clouds_all,traffic_volume,hour,day_of_week,day_of_week_num,month,year,is_weekend,day_type,is_peak_hour,traffic_period,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,is_holiday,temp_scaled,clouds_all_scaled,traffic_volume_scaled,congestion_category
2017-01-20 23:00:00,0,0,0,1,0,1,0,0,0,0,0,,275.08,0.0,0.0,90,1727,23,Friday,4,1,2017,False,Weekday,False,Off-peak,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0,-0.481339686004294,1.1839906096025117,-0.7878233661519664,Medium
2017-01-21 00:00:00,0,0,1,1,0,1,0,0,0,0,0,,275.02,0.0,0.0,90,1117,0,Saturday,5,1,2017,True,Weekend,False,Off-peak,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0,-0.48592207090336964,1.1839906096025117,-1.0951633127777378,Low
2017-01-21 01:00:00,0,0,0,1,0,1,0,0,0,0,0,,275.01,0.0,0.0,90,657,1,Saturday,5,1,2017,True,Weekend,False,Off-peak,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0,-0.4866858017198815,1.1839906096025117,-1.326927862692254,Low
2017-01-21 02:00:00,0,0,0,1,0,1,1,0,0,0,0,,275.08,0.0,0.0,90,530,2,Saturday,5,1,2017,True,Weekend,False,Off-peak,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,-0.481339686004294,1.1839906096025117,-1.3909150319077836,Low
2017-01-21 03:00:00,0,0,0,1,0,1,0,0,0,0,0,,274.71,0.0,0.0,90,388,3,Saturday,5,1,2017,True,Weekend,False,Off-peak,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0,-0.5095977262152598,1.1839906096025117,-1.4624597407944386,Low
2017-01-21 04:00:00,0,0,0,1,0,1,0,0,0,0,0,,274.95,0.0,0.0,90,408,4,Saturday,5,1,2017,True,Weekend,False,Off-peak,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,-0.49126818661895716,1.1839906096025117,-1.452383021232938,Low
2017-01-21 05:00:00,0,0,0,1,0,1,0,0,0,0,0,,274.88,0.0,0.0,90,639,5,Saturday,5,1,2017,True,Weekend,False,Off-peak,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0,-0.49661430233454473,1.1839906096025117,-1.3359969102976048,Low
2017-01-21 06:00:00,0,0,1,1,0,1,0,0,0,0,0,,274.94,0.0,0.0,90,1110,6,Saturday,5,1,2017,True,Weekend,False,Off-peak,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,-0.4920319174354691,1.1839906096025117,-1.098690164624263,Low
2017-01-21 07:00:00,0,0,1,1,0,1,1,0,0,0,0,,274.94,0.0,0.0,90,1868,7,Saturday,5,1,2017,True,Weekend,True,Peak,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0,-0.4920319174354691,1.1839906096025117,-0.7167824932433863,Medium
2017-01-21 08:00:00,0,0,1,0,0,1,1,0,0,0,0,,274.87,0.0,0.0,90,2946,8,Saturday,5,1,2017,True,Weekend,True,Peak,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0,-0.4973780331510566,1.1839906096025117,-0.17364730887849816,Medium
2017-01-21 09:00:00,0,0,1,0,0,1,1,0,0,0,0,,274.95,0.0,0.0,90,3631,9,Saturday,5,1,2017,True,Weekend,True,Peak,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0,-0.49126818661895716,1.1839906096025117,0.17148033610290106,High
2017-01-21 10:00:00,0,0,1,1,0,1,1,0,0,0,0,,275.15,0.0,0.0,90,3854,10,Saturday,5,1,2017,True,Weekend,False,Off-peak,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,-0.4759935702887065,1.1839906096025117,0.28383575921363396,High
2017-01-21 11:00:00,0,0,1,0,0,1,0,0,0,0,0,,275.21,0.0,0.0,90,4679,11,Saturday,5,1,2017,True,Weekend,False,Off-peak,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0,-0.47141118538963084,1.1839906096025117,0.6995004411255381,High
2017-01-21 12:00:00,0,0,1,0,0,1,1,0,0,0,0,,275.52,0.0,0.0,90,5264,12,Saturday,5,1,2017,True,Weekend,False,Off-peak,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0,-0.44773553007774075,1.1839906096025117,0.9942444882994338,Severe
2017-01-21 13:00:00,0,0,0,0,0,1,1,0,0,0,0,,275.87,0.0,0.0,90,6249,13,Saturday,5,1,2017,True,Weekend,False,Off-peak,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0,-0.4210049514997988,1.1839906096025117,1.4905229267033437,Severe
2017-01-21 14:00:00,0,0,0,1,0,1,0,0,0,0,0,,275.95,0.0,0.0,90,5658,14,Saturday,5,1,2017,True,Weekend,False,Off-peak,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,-0.4148951049676994,1.1839906096025117,1.1927558636609978,Severe
2017-01-21 15:00:00,0,0,0,1,0,1,1,0,0,0,0,,275.95,0.0,0.0,90,4501,15,Saturday,5,1,2017,True,Weekend,False,Off-peak,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0,-0.4148951049676994,1.1839906096025117,0.6098176370281818,High
2017-01-21 16:00:00,0,0,0,1,0,1,0,0,0,0,0,,276.02,0.0,0.0,90,4402,16,Saturday,5,1,2017,True,Weekend,True,Peak,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0,-0.40954898925211186,1.1839906096025117,0.5599378751987534,High
2017-01-21 17:00:00,0,0,1,1,0,1,0,0,0,0,0,,275.75,0.0,0.0,90,4268,17,Saturday,5,1,2017,True,Weekend,True,Peak,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0,-0.43016972129795006,1.1839906096025117,0.4924238541366986,High
2017-01-21 18:00:00,0,0,1,1,0,1,0,0,0,0,0,,275.34,0.0,0.0,90,3932,18,Saturday,5,1,2017,True,Weekend,True,Peak,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,-0.4614826847749677,1.1839906096025117,0.3231349655034867,High
2017-01-21 19:00:00,0,0,0,1,0,1,0,0,0,0,0,,275.09,0.0,0.0,90,3221,19,Saturday,5,1,2017,True,Weekend,False,Off-peak,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0,-0.4805759551877821,1.1839906096025117,-0.035092414907863446,Medium
2017-01-21 20:00:00,0,0,0,1,0,1,0,0,0,0,0,,274.9,0.0,0.0,90,2641,20,Saturday,5,1,2017,True,Weekend,False,Off-peak,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,-0.4950868407015209,1.1839906096025117,-0.32731728219138395,Medium
2017-01-21 21:00:00,0,0,0,1,0,1,0,0,0,0,0,,275.02,0.0,0.0,90,2624,21,Saturday,5,1,2017,True,Weekend,False,Off-peak,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0,-0.48592207090336964,1.1839906096025117,-0.3358824938186596,Medium
2017-01-21 22:00:00,0,0,0,1,0,1,0,0,0,0,0,,274.88,0.0,0.0,90,3699,22,Saturday,5,1,2017,True,Weekend,False,Off-peak,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,-0.49661430233454473,1.1839906096025117,0.20574118261200347,High
2017-01-21 23:00:00,0,0,1,1,0,1,0,0,0,0,0,,274.65,0.0,0.0,90,3089,23,Saturday,5,1,2017,True,Weekend,False,Off-peak,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0,-0.5141801111143354,1.1839906096025117,-0.10159876401376812,Medium
2017-01-22 00:00:00,0,0,1,1,0,1,0,0,0,0,0,,274.62,0.0,0.0,90,1117,0,Sunday,6,1,2017,True,Weekend,False,Off-peak,0.0,1.0,-0.7818314824680299,0.6234898018587334,0,-0.516471303563871,1.1839906096025117,-1.0951633127777378,Low
2017-01-22 01:00:00,0,0,1,1,0,1,0,0,0,0,0,,274.62,0.0,0.0,90,657,1,Sunday,6,1,2017,True,Weekend,False,Off-peak,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0,-0.516471303563871,1.1839906096025117,-1.326927862692254,Low
2017-01-22 02:00:00,0,0,0,1,0,1,0,0,0,0,0,,274.68,0.0,0.0,90,530,2,Sunday,6,1,2017,True,Weekend,False,Off-peak,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,-0.5118889186647954,1.1839906096025117,-1.3909150319077836,Low
2017-01-22 03:00:00,0,0,0,1,0,1,0,0,0,0,0,,274.71,0.0,0.0,90,388,3,Sunday,6,1,2017,True,Weekend,False,Off-peak,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0,-0.5095977262152598,1.1839906096025117,-1.4624597407944386,Low
2017-01-22 04:00:00,0,0,0,1,0,1,0,0,0,0,0,,274.65,0.0,0.0,90,408,4,Sunday,6,1,2017,True,Weekend,False,Off-peak,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,-0.5141801111143354,1.1839906096025117,-1.452383021232938,Low
2017-01-22 05:00:00,0,0,0,1,0,1,0,0,0,0,0,,274.65,0.0,0.0,90,591,5,Sunday,6,1,2017,True,Weekend,False,Off-peak,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0,-0.5141801111143354,1.1839906096025117,-1.3601810372452066,Low
2017-01-22 06:00:00,0,0,0,1,0,1,0,0,0,0,0,,274.65,0.0,0.0,90,935,6,Sunday,6,1,2017,True,Weekend,False,Off-peak,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,-0.5141801111143354,1.1839906096025117,-1.1868614607873944,Low
2017-01-22 07:00:00,0,0,0,1,0,1,0,0,0,0,0,,274.65,0.0,0.0,90,1488,7,Sunday,6,1,2017,True,Weekend,True,Peak,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0,-0.5141801111143354,1.1839906096025117,-0.9082401649118997,Medium
2017-01-22 08:00:00,0,0,0,1,0,1,0,0,0,0,0,,274.59,0.0,0.0,90,2274,8,Sunday,6,1,2017,True,Weekend,True,Peak,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0,-0.5187624960134111,1.1839906096025117,-0.5122250861449219,Medium
2017-01-22 09:00:00,0,0,0,1,0,1,0,0,0,0,0,,274.65,0.0,0.0,90,2774,9,Sunday,6,1,2017,True,Weekend,True,Peak,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0,-0.5141801111143354,1.1839906096025117,-0.26030709710740424,Medium
2017-01-22 10:00:00,0,0,0,1,0,1,0,0,0,0,0,,275.02,0.0,0.0,90,2937,10,Sunday,6,1,2017,True,Weekend,False,Off-peak,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,-0.48592207090336964,1.1839906096025117,-0.1781818326811735,Medium
2017-01-22 11:00:00,0,0,0,0,0,1,0,0,0,0,0,,275.46,0.0,0.0,90,3538,11,Sunday,6,1,2017,True,Weekend,False,Off-peak,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0,-0.4523179149768164,1.1839906096025117,0.12462359014192277,High
2017-01-22 12:00:00,0,0,0,0,0,1,0,0,0,0,0,,275.96,0.0,0.0,90,4174,12,Sunday,6,1,2017,True,Weekend,False,Off-peak,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0,-0.4141313741511875,1.1839906096025117,0.44506327219764524,High
2017-01-22 13:00:00,0,0,0,0,0,1,0,0,0,0,0,,276.28,0.0,0.0,90,4510,13,Sunday,6,1,2017,True,Weekend,False,Off-peak,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0,-0.38969198802278554,1.1839906096025117,0.6143521608308572,High
2017-01-22 14:00:00,0,0,0,0,0,1,0,0,0,0,0,,276.86,0.0,0.0,90,4132,14,Sunday,6,1,2017,True,Weekend,False,Off-peak,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,-0.34539560066505287,1.1839906096025117,0.42390216111849377,High
2017-01-22 15:00:00,0,1,0,0,0,0,0,0,0,0,0,,276.65,0.0,0.0,90,4329,15,Sunday,6,1,2017,True,Weekend,False,Off-peak,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0,-0.3614339478118198,1.1839906096025117,0.5231578487992757,High
2017-01-22 16:00:00,0,1,0,0,0,0,0,0,0,0,0,,276.71,0.0,0.0,90,3843,16,Sunday,6,1,2017,True,Weekend,True,Peak,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0,-0.35685156291274417,1.1839906096025117,0.27829356345480855,High
2017-01-22 17:00:00,0,0,0,0,0,1,0,0,0,0,0,,276.27,0.0,0.0,90,3839,17,Sunday,6,1,2017,True,Weekend,True,Peak,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0,-0.3904557188392974,1.1839906096025117,0.2762782195425084,High
2017-01-22 18:00:00,0,0,0,0,0,1,0,0,0,0,0,,276.09,0.0,0.0,90,3481,18,Sunday,6,1,2017,True,Weekend,True,Peak,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,-0.40420287353652434,1.1839906096025117,0.09590493939164575,High
2017-01-22 19:00:00,0,0,0,0,0,1,0,0,0,0,0,,275.95,0.0,0.0,90,2617,19,Sunday,6,1,2017,True,Weekend,False,Off-peak,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0,-0.4148951049676994,1.1839906096025117,-0.3394093456651848,Medium
2017-01-22 20:00:00,0,0,0,0,0,1,0,0,0,0,0,,275.46,0.0,0.0,90,2317,20,Sunday,6,1,2017,True,Weekend,False,Off-peak,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,-0.4523179149768164,1.1839906096025117,-0.4905601390876954,Medium
2017-01-22 21:00:00,0,0,0,0,0,1,0,0,0,0,0,,275.21,0.0,0.0,90,3169,21,Sunday,6,1,2017,True,Weekend,False,Off-peak,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0,-0.47141118538963084,1.1839906096025117,-0.061291885767765286,Medium
2017-01-22 22:00:00,0,0,1,0,0,1,0,0,0,0,0,,274.96,0.0,0.0,90,2316,22,Sunday,6,1,2017,True,Weekend,False,Off-peak,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,-0.4905044558024453,1.1839906096025117,-0.4910639750657705,Medium
2017-01-22 23:00:00,0,0,0,0,0,1,1,0,0,0,0,,274.75,0.0,0.0,90,947,23,Sunday,6,1,2017,True,Weekend,False,Off-peak,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0,-0.5065428029492078,1.1839906096025117,-1.180815429050494,Low
2017-01-23 00:00:00,0,0,1,0,0,1,0,0,0,0,0,,274.48,0.0,0.0,90,529,0,Monday,0,1,2017,False,Weekday,False,Off-peak,0.0,1.0,0.0,1.0,0,-0.5271635349950461,1.1839906096025117,-1.3914188678858588,Low
2017-01-23 01:00:00,0,0,1,0,0,1,0,0,0,0,0,,274.28,0.0,0.0,90,330,1,Monday,0,1,2017,False,Weekday,False,Off-peak,0.25881904510252074,0.9659258262890683,0.0,1.0,0,-0.5424381513253012,1.1839906096025117,-1.4916822275227908,Low
2017-01-23 02:00:00,0,0,1,0,0,1,0,0,0,0,0,,274.22,0.0,0.0,90,260,2,Monday,0,1,2017,False,Weekday,False,Off-peak,0.49999999999999994,0.8660254037844387,0.0,1.0,0,-0.5470205362243724,1.1839906096025117,-1.5269507459880431,Low
2017-01-23 03:00:00,0,0,1,0,0,1,0,0,0,0,0,,274.22,0.0,0.0,90,339,3,Monday,0,1,2017,False,Weekday,False,Off-peak,0.7071067811865475,0.7071067811865476,0.0,1.0,0,-0.5470205362243724,1.1839906096025117,-1.4871477037201155,Low
2017-01-23 04:00:00,0,0,1,0,0,1,0,0,0,0,0,,274.22,0.0,0.0,90,857,4,Monday,0,1,2017,False,Weekday,False,Off-peak,0.8660254037844386,0.5000000000000001,0.0,1.0,0,-0.5470205362243724,1.1839906096025117,-1.2261606670772471,Low
2017-01-23 05:00:00,0,0,1,0,0,1,0,0,0,0,0,,274.15,0.0,0.0,90,2711,5,Monday,0,1,2017,False,Weekday,False,Off-peak,0.9659258262890683,0.25881904510252074,0.0,1.0,0,-0.5523666519399643,1.1839906096025117,-0.2920487637261315,Medium
2017-01-23 06:00:00,0,0,1,0,0,1,0,0,0,0,0,,274.08,0.0,0.0,90,5570,6,Monday,0,1,2017,False,Weekday,False,Off-peak,1.0,6.123233995736766e-17,0.0,1.0,0,-0.5577127676555518,1.1839906096025117,1.1484182975903947,Severe
2017-01-23 07:00:00,0,0,1,0,0,1,0,0,1,0,0,,274.08,0.0,0.0,90,5909,7,Monday,0,1,2017,False,Weekday,True,Peak,0.9659258262890683,-0.25881904510252063,0.0,1.0,0,-0.5577127676555518,1.1839906096025117,1.3192186941578317,Severe
2017-01-23 08:00:00,0,0,1,0,0,1,0,0,1,0,0,,274.08,0.0,0.0,90,5619,8,Monday,0,1,2017,False,Weekday,True,Peak,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,-0.5577127676555518,1.1839906096025117,1.1731062605160714,Severe
2017-01-23 09:00:00,0,0,0,0,0,1,0,0,1,0,0,,273.95,0.0,0.0,90,4616,9,Monday,0,1,2017,False,Weekday,True,Peak,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,-0.567641268270215,1.1839906096025117,0.6677587745068109,High
2017-01-23 10:00:00,0,0,0,0,0,1,1,0,1,0,0,,274.29,0.0,0.0,90,4216,10,Monday,0,1,2017,False,Weekday,False,Off-peak,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,-0.5416744205087849,1.1839906096025117,0.46622438327679677,High
2017-01-23 11:00:00,0,0,0,0,0,1,1,0,0,0,0,,274.4,0.0,0.0,90,4319,11,Monday,0,1,2017,False,Weekday,False,Off-peak,0.258819045102521,-0.9659258262890682,0.0,1.0,0,-0.5332733815271499,1.1839906096025117,0.5181194890185254,High
2017-01-23 12:00:00,0,0,0,0,0,1,0,0,0,0,0,,274.46,0.0,0.0,90,4490,12,Monday,0,1,2017,False,Weekday,False,Off-peak,1.2246467991473532e-16,-1.0,0.0,1.0,0,-0.5286909966280742,1.1839906096025117,0.6042754412693564,High
2017-01-23 13:00:00,0,0,0,0,0,1,1,0,1,0,0,,274.46,0.0,0.0,90,4498,13,Monday,0,1,2017,False,Weekday,False,Off-peak,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0,-0.5286909966280742,1.1839906096025117,0.6083061290939568,High
2017-01-23 14:00:00,0,0,0,0,0,1,0,0,1,0,0,,274.35,0.0,0.0,90,4902,14,Monday,0,1,2017,False,Weekday,False,Off-peak,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,-0.5370920356097093,1.1839906096025117,0.811855864236271,High
2017-01-23 15:00:00,0,0,0,0,0,1,0,0,0,0,0,,274.35,0.0,0.0,90,5451,15,Monday,0,1,2017,False,Weekday,False,Off-peak,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0,-0.5370920356097093,1.1839906096025117,1.0884618161994655,Severe
2017-01-23 16:00:00,0,0,0,0,1,1,0,0,0,0,0,,274.15,0.0,0.0,90,6339,16,Monday,0,1,2017,False,Weekday,True,Peak,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,-0.5523666519399643,1.1839906096025117,1.535868164730097,Severe
2017-01-23 17:00:00,0,0,0,0,0,1,0,0,0,0,0,,274.15,0.0,0.0,90,5787,17,Monday,0,1,2017,False,Weekday,True,Peak,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0,-0.5523666519399643,1.1839906096025117,1.2577507048326773,Severe
2017-01-23 18:00:00,0,0,0,0,0,1,0,0,0,0,0,,274.02,0.0,0.0,90,4109,18,Monday,0,1,2017,False,Weekday,True,Peak,-1.0,-1.8369701987210297e-16,0.0,1.0,0,-0.5622951525546275,1.1839906096025117,0.41231393362276797,High
2017-01-23 19:00:00,0,0,0,0,0,1,0,0,0,0,0,,273.95,0.0,0.0,90,2753,19,Monday,0,1,2017,False,Weekday,False,Off-peak,-0.9659258262890684,0.2588190451025203,0.0,1.0,0,-0.567641268270215,1.1839906096025117,-0.27088765264698,Medium
2017-01-23 20:00:00,0,0,0,0,0,1,0,0,0,0,0,,273.88,0.0,0.0,90,2557,20,Monday,0,1,2017,False,Weekday,False,Off-peak,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,-0.5729873839858025,1.1839906096025117,-0.36963950434968695,Medium
2017-01-23 21:00:00,0,0,0,0,0,1,0,0,0,0,0,,273.88,0.0,0.0,90,2241,21,Monday,0,1,2017,False,Weekday,False,Off-peak,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,-0.5729873839858025,1.1839906096025117,-0.5288516734213982,Medium
2017-01-23 22:00:00,0,0,0,0,0,1,0,0,0,0,0,,273.75,0.0,0.0,90,1370,22,Monday,0,1,2017,False,Weekday,False,Off-peak,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,-0.5829158846004656,1.1839906096025117,-0.967692810324754,Medium
2017-01-23 23:00:00,0,0,0,0,0,1,0,0,0,0,0,,273.75,0.0,0.0,90,977,23,Monday,0,1,2017,False,Weekday,False,Off-peak,-0.25881904510252157,0.9659258262890681,0.0,1.0,0,-0.5829158846004656,1.1839906096025117,-1.1657003497082428,Low
2017-01-24 00:00:00,0,0,0,0,0,1,0,0,0,0,0,,273.68,0.0,0.0,90,571,0,Tuesday,1,1,2017,False,Weekday,False,Off-peak,0.0,1.0,0.7818314824680298,0.6234898018587336,0,-0.5882620003160532,1.1839906096025117,-1.3702577568067071,Low
2017-01-24 01:00:00,0,0,0,0,0,1,0,0,0,0,0,,273.62,0.0,0.0,90,300,1,Tuesday,1,1,2017,False,Weekday,False,Off-peak,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0,-0.5928443852151288,1.1839906096025117,-1.5067973068650418,Low
2017-01-24 02:00:00,0,0,0,0,0,1,0,0,1,0,0,,273.42,0.0,0.0,90,241,2,Tuesday,1,1,2017,False,Weekday,False,Off-peak,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,-0.6081190015453796,1.1839906096025117,-1.5365236295714688,Low
2017-01-24 03:00:00,0,0,0,0,0,1,0,0,0,0,0,,273.42,0.0,0.0,90,348,3,Tuesday,1,1,2017,False,Weekday,False,Off-peak,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,0,-0.6081190015453796,1.1839906096025117,-1.48261317991744,Low
2017-01-24 04:00:00,0,0,0,0,0,1,0,0,0,0,0,,273.15,0.0,0.0,90,845,4,Tuesday,1,1,2017,False,Weekday,False,Off-peak,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,-0.628739733591222,1.1839906096025117,-1.2322066988141476,Low
2017-01-24 05:00:00,0,0,0,0,0,1,0,0,0,0,0,,273.15,0.0,0.0,90,2763,5,Tuesday,1,1,2017,False,Weekday,False,Off-peak,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0,-0.628739733591222,1.1839906096025117,-0.26584929286622966,Medium
2017-01-24 06:00:00,0,0,0,0,0,1,0,0,0,0,0,,273.15,0.0,0.0,90,5614,6,Tuesday,1,1,2017,False,Weekday,False,Off-peak,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,-0.628739733591222,1.1839906096025117,1.1705870806256962,Severe
2017-01-24 07:00:00,0,0,0,0,0,1,0,0,0,0,0,,273.09,0.0,0.0,90,6154,7,Tuesday,1,1,2017,False,Weekday,True,Peak,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,-0.6333221184902977,1.1839906096025117,1.4426585087862154,Severe
2017-01-24 08:00:00,0,1,0,0,0,0,0,0,0,0,0,,273.08,0.0,0.0,90,5606,8,Tuesday,1,1,2017,False,Weekday,True,Peak,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0,-0.6340858493068096,1.1839906096025117,1.166556392801096,Severe
2017-01-24 09:00:00,0,1,0,0,0,0,0,0,0,0,0,,273.01,0.0,0.0,90,5033,9,Tuesday,1,1,2017,False,Weekday,True,Peak,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0,-0.6394319650223972,1.1839906096025117,0.8778583773641007,Severe
2017-01-24 10:00:00,0,1,0,0,0,0,0,0,0,0,0,,270.307,0.0,0.0,12,4366,10,Tuesday,1,1,2017,False,Weekday,False,Off-peak,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0,-0.845868404725745,-0.8323757206583294,0.5417997799880521,High
2017-01-24 11:00:00,1,0,0,0,0,0,0,0,0,0,0,,274.589,0.0,0.0,0,4434,11,Tuesday,1,1,2017,False,Weekday,False,Off-peak,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0,-0.5188388690950605,-1.1425859253138435,0.5760606264971545,High
2017-01-24 12:00:00,1,0,0,0,0,0,0,0,0,0,0,,274.589,0.0,0.0,0,4679,12,Tuesday,1,1,2017,False,Weekday,False,Off-peak,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,-0.5188388690950605,-1.1425859253138435,0.6995004411255381,High
2017-01-24 13:00:00,1,0,0,0,0,0,0,0,0,0,0,,274.589,0.0,0.0,0,4661,13,Tuesday,1,1,2017,False,Weekday,False,Off-peak,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0,-0.5188388690950605,-1.1425859253138435,0.6904313935201875,High
2017-01-24 14:00:00,0,1,0,0,0,0,0,0,0,0,0,,275.515,0.0,0.0,32,4996,14,Tuesday,1,1,2017,False,Weekday,False,Off-peak,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,-0.4481173954859967,-0.3153587128991394,0.8592164461753243,Severe
2017-01-24 15:00:00,0,1,0,0,0,0,0,0,0,0,0,,275.515,0.0,0.0,32,5563,15,Tuesday,1,1,2017,False,Weekday,False,Off-peak,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0,-0.4481173954859967,-0.3153587128991394,1.1448914457438695,Severe
2017-01-24 16:00:00,0,1,0,0,0,0,0,0,0,0,0,,275.515,0.0,0.0,32,6543,16,Tuesday,1,1,2017,False,Weekday,True,Peak,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,-0.4481173954859967,-0.3153587128991394,1.6386507042574041,Severe
2017-01-24 17:00:00,0,1,0,0,0,0,0,0,0,0,0,,272.858,0.0,0.0,68,5861,17,Tuesday,1,1,2017,False,Weekday,True,Peak,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,-0.6510406734333873,0.6152719010674027,1.29503456721023,Severe
2017-01-24 18:00:00,0,1,0,0,0,0,0,0,0,0,0,,272.858,0.0,0.0,68,4356,18,Tuesday,1,1,2017,False,Weekday,True,Peak,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,-0.6510406734333873,0.6152719010674027,0.5367614202073017,High
